chip_id,source_experiment,original_label,binary_label
exp_B3_trn_7346,exp_B3,0,0
exp_B3_trn_7347,exp_B3,0,0
exp_B3_trn_7348,exp_B3,0,0
exp_B3_trn_7349,exp_B3,0,0
exp_B3_trn_7350,exp_B3,0,0
exp_B3_trn_7351,exp_B3,0,0
exp_B3_trn_7352,exp_B3,0,0
exp_B3_trn_7353,exp_B3,0,0
exp_B3_trn_7354,exp_B3,0,0
exp_B3_trn_7355,exp_B3,0,0
exp_B3_trn_7356,exp_B3,0,0
exp_B3_trn_7357,exp_B3,0,0
exp_B3_trn_7358,exp_B3,0,0
exp_B3_trn_7359,exp_B3,0,0
exp_B3_trn_7360,exp_B3,0,0
exp_B3_trn_7361,exp_B3,0,0
exp_B3_trn_7362,exp_B3,0,0
exp_B3_trn_7363,exp_B3,0,0
exp_B3_trn_7364,exp_B3,0,0
exp_B3_trn_7365,exp_B3,0,0
exp_B3_trn_7366,exp_B3,0,0
exp_B3_trn_7367,exp_B3,0,0
exp_B3_trn_7368,exp_B3,0,0
exp_B3_trn_7369,exp_B3,0,0
exp_B3_trn_7370,exp_B3,0,0
exp_B3_trn_7371,exp_B3,0,0
exp_B3_trn_7372,exp_B3,0,0
exp_B3_trn_7373,exp_B3,0,0
exp_B3_trn_7374,exp_B3,0,0
exp_B3_trn_7375,exp_B3,0,0
exp_B3_trn_7376,exp_B3,0,0
exp_B3_trn_7377,exp_B3,0,0
exp_B3_trn_7378,exp_B3,0,0
exp_B3_trn_7379,exp_B3,0,0
exp_B3_trn_7380,exp_B3,0,0
exp_B3_trn_7381,exp_B3,0,0
exp_B3_trn_7382,exp_B3,0,0
exp_B3_trn_7383,exp_B3,0,0
exp_B3_trn_7384,exp_B3,0,0
exp_B3_trn_7385,exp_B3,0,0
exp_B3_trn_7386,exp_B3,0,0
exp_B3_trn_7387,exp_B3,0,0
exp_B3_trn_7388,exp_B3,0,0
exp_B3_trn_7389,exp_B3,0,0
exp_B3_trn_7390,exp_B3,0,0
exp_B3_trn_7391,exp_B3,0,0
exp_B3_trn_7392,exp_B3,0,0
exp_B3_trn_7393,exp_B3,0,0
exp_B3_trn_7394,exp_B3,0,0
exp_B3_trn_7395,exp_B3,0,0
exp_B3_trn_7396,exp_B3,0,0
exp_B3_trn_7397,exp_B3,0,0
exp_B3_trn_7398,exp_B3,0,0
exp_B3_trn_7399,exp_B3,0,0
exp_B3_trn_7400,exp_B3,0,0
exp_B3_trn_7401,exp_B3,0,0
exp_B3_trn_7402,exp_B3,0,0
exp_B3_trn_7403,exp_B3,0,0
exp_B3_trn_7404,exp_B3,0,0
exp_B3_trn_7405,exp_B3,0,0
exp_B3_trn_7406,exp_B3,0,0
exp_B3_trn_7407,exp_B3,0,0
exp_B3_trn_7408,exp_B3,0,0
exp_B3_trn_7409,exp_B3,0,0
exp_B3_trn_7410,exp_B3,0,0
exp_B3_trn_7411,exp_B3,0,0
exp_B3_trn_7412,exp_B3,0,0
exp_B3_trn_7413,exp_B3,0,0
exp_B3_trn_7414,exp_B3,0,0
exp_B3_trn_7415,exp_B3,0,0
exp_B3_trn_7416,exp_B3,0,0
exp_B3_trn_7417,exp_B3,0,0
exp_B3_trn_7418,exp_B3,0,0
exp_B3_trn_7419,exp_B3,0,0
exp_B3_trn_7420,exp_B3,0,0
exp_B3_trn_7421,exp_B3,0,0
exp_B3_trn_7422,exp_B3,0,0
exp_B3_trn_7423,exp_B3,0,0
exp_B3_trn_7424,exp_B3,0,0
exp_B3_trn_7425,exp_B3,0,0
exp_B3_trn_7426,exp_B3,0,0
exp_B3_trn_7427,exp_B3,0,0
exp_B3_trn_7428,exp_B3,0,0
exp_B3_trn_7429,exp_B3,0,0
exp_B3_trn_7430,exp_B3,0,0
exp_B3_trn_7431,exp_B3,0,0
exp_B3_trn_7432,exp_B3,0,0
exp_B3_trn_7433,exp_B3,0,0
exp_B3_trn_7434,exp_B3,0,0
exp_B3_trn_7435,exp_B3,0,0
exp_B3_trn_7436,exp_B3,0,0
exp_B3_trn_7437,exp_B3,0,0
exp_B3_trn_7438,exp_B3,0,0
exp_B3_trn_7439,exp_B3,0,0
exp_B3_trn_7440,exp_B3,0,0
exp_B3_trn_7441,exp_B3,0,0
exp_B3_trn_7442,exp_B3,0,0
exp_B3_trn_7443,exp_B3,0,0
exp_B3_trn_7444,exp_B3,0,0
exp_B3_trn_7445,exp_B3,0,0
exp_B3_trn_7446,exp_B3,0,0
exp_B3_trn_7447,exp_B3,0,0
exp_B3_trn_7448,exp_B3,0,0
exp_B3_trn_7449,exp_B3,0,0
exp_B3_trn_7450,exp_B3,0,0
exp_B3_trn_7451,exp_B3,0,0
exp_B3_trn_7452,exp_B3,0,0
exp_B3_trn_7453,exp_B3,0,0
exp_B3_trn_7454,exp_B3,0,0
exp_B3_trn_7455,exp_B3,0,0
exp_B3_trn_7456,exp_B3,0,0
exp_B3_trn_7457,exp_B3,0,0
exp_B3_trn_7458,exp_B3,0,0
exp_B3_trn_7459,exp_B3,0,0
exp_B3_trn_7460,exp_B3,0,0
exp_B3_trn_7461,exp_B3,0,0
exp_B3_trn_7462,exp_B3,0,0
exp_B3_trn_7463,exp_B3,0,0
exp_B3_trn_7464,exp_B3,0,0
exp_B3_trn_7465,exp_B3,0,0
exp_B3_trn_7466,exp_B3,0,0
exp_B3_trn_7467,exp_B3,0,0
exp_B3_trn_7468,exp_B3,0,0
exp_B3_trn_7469,exp_B3,0,0
exp_B3_trn_7470,exp_B3,0,0
exp_B3_trn_7471,exp_B3,0,0
exp_B3_trn_7472,exp_B3,0,0
exp_B3_trn_7473,exp_B3,0,0
exp_B3_trn_7474,exp_B3,0,0
exp_B3_trn_7475,exp_B3,0,0
exp_B3_trn_7476,exp_B3,0,0
exp_B3_trn_7477,exp_B3,0,0
exp_B3_trn_7478,exp_B3,0,0
exp_B3_trn_7479,exp_B3,0,0
exp_B3_trn_7480,exp_B3,0,0
exp_B3_trn_7481,exp_B3,0,0
exp_B3_trn_7482,exp_B3,0,0
exp_B3_trn_7483,exp_B3,0,0
exp_B3_trn_7484,exp_B3,0,0
exp_B3_trn_7485,exp_B3,0,0
exp_B3_trn_7486,exp_B3,0,0
exp_B3_trn_7487,exp_B3,0,0
exp_B3_trn_7488,exp_B3,0,0
exp_B3_trn_7489,exp_B3,0,0
exp_B3_trn_7490,exp_B3,0,0
exp_B3_trn_7491,exp_B3,0,0
exp_B3_trn_7492,exp_B3,0,0
exp_B3_trn_7493,exp_B3,0,0
exp_B3_trn_7494,exp_B3,0,0
exp_B3_trn_7495,exp_B3,0,0
exp_B3_trn_7496,exp_B3,0,0
exp_B3_trn_7497,exp_B3,0,0
exp_B3_trn_7498,exp_B3,0,0
exp_B3_trn_7499,exp_B3,0,0
exp_B3_trn_7500,exp_B3,0,0
exp_B3_trn_7501,exp_B3,0,0
exp_B3_trn_7502,exp_B3,0,0
exp_B3_trn_7503,exp_B3,0,0
exp_B3_trn_7504,exp_B3,0,0
exp_B3_trn_7505,exp_B3,0,0
exp_B3_trn_7506,exp_B3,0,0
exp_B3_trn_7507,exp_B3,0,0
exp_B3_trn_7508,exp_B3,0,0
exp_B3_trn_7509,exp_B3,0,0
exp_B3_trn_7510,exp_B3,0,0
exp_B3_trn_7511,exp_B3,0,0
exp_B3_trn_7512,exp_B3,0,0
exp_B3_trn_7513,exp_B3,0,0
exp_B3_trn_7514,exp_B3,0,0
exp_B3_trn_7515,exp_B3,0,0
exp_B3_trn_7516,exp_B3,0,0
exp_B3_trn_7517,exp_B3,0,0
exp_B3_trn_7518,exp_B3,0,0
exp_B3_trn_7519,exp_B3,0,0
exp_B3_trn_7520,exp_B3,0,0
exp_B3_trn_7521,exp_B3,0,0
exp_B3_trn_7522,exp_B3,0,0
exp_B3_trn_7523,exp_B3,0,0
exp_B3_trn_7524,exp_B3,0,0
exp_B3_trn_7525,exp_B3,0,0
exp_B3_trn_7526,exp_B3,0,0
exp_B3_trn_7527,exp_B3,0,0
exp_B3_trn_7528,exp_B3,0,0
exp_B3_trn_7529,exp_B3,0,0
exp_B3_trn_7530,exp_B3,0,0
exp_B3_trn_7531,exp_B3,0,0
exp_B3_trn_7532,exp_B3,4,1
exp_B3_trn_7533,exp_B3,4,1
exp_B3_trn_7534,exp_B3,4,1
exp_B3_trn_7535,exp_B3,4,1
exp_B3_trn_7536,exp_B3,4,1
exp_B3_trn_7537,exp_B3,4,1
exp_B3_trn_7538,exp_B3,4,1
exp_B3_trn_7539,exp_B3,0,0
exp_B3_trn_7540,exp_B3,0,0
exp_B3_trn_7541,exp_B3,0,0
exp_B3_trn_7542,exp_B3,0,0
exp_B3_trn_7543,exp_B3,0,0
exp_B3_trn_7544,exp_B3,0,0
exp_B3_trn_7545,exp_B3,0,0
exp_B3_trn_7546,exp_B3,0,0
exp_B3_trn_7547,exp_B3,0,0
exp_B3_trn_7548,exp_B3,0,0
exp_B3_trn_7549,exp_B3,0,0
exp_B3_trn_7550,exp_B3,0,0
exp_B3_trn_7551,exp_B3,0,0
exp_B3_trn_7552,exp_B3,0,0
exp_B3_trn_7553,exp_B3,0,0
exp_B3_trn_7554,exp_B3,0,0
exp_B3_trn_7555,exp_B3,0,0
exp_B3_trn_7556,exp_B3,0,0
exp_B3_trn_7557,exp_B3,0,0
exp_B3_trn_7558,exp_B3,0,0
exp_B3_trn_7559,exp_B3,0,0
exp_B3_trn_7560,exp_B3,0,0
exp_B3_trn_7561,exp_B3,0,0
exp_B3_trn_7562,exp_B3,0,0
exp_B3_trn_7563,exp_B3,0,0
exp_B3_trn_7564,exp_B3,0,0
exp_B3_trn_7565,exp_B3,0,0
exp_B3_trn_7566,exp_B3,0,0
exp_B3_trn_7567,exp_B3,0,0
exp_B3_trn_7568,exp_B3,0,0
exp_B3_trn_7569,exp_B3,0,0
exp_B3_trn_7570,exp_B3,0,0
exp_B3_trn_7571,exp_B3,0,0
exp_B3_trn_7572,exp_B3,0,0
exp_B3_trn_7573,exp_B3,0,0
exp_B3_trn_7574,exp_B3,0,0
exp_B3_trn_7575,exp_B3,0,0
exp_B3_trn_7576,exp_B3,0,0
exp_B3_trn_7577,exp_B3,0,0
exp_B3_trn_7578,exp_B3,0,0
exp_B3_trn_7579,exp_B3,0,0
exp_B3_trn_7580,exp_B3,0,0
exp_B3_trn_7581,exp_B3,0,0
exp_B3_trn_7582,exp_B3,0,0
exp_B3_trn_7583,exp_B3,0,0
exp_B3_trn_7584,exp_B3,0,0
exp_B3_trn_7585,exp_B3,0,0
exp_B3_trn_7586,exp_B3,0,0
exp_B3_trn_7587,exp_B3,0,0
exp_B3_trn_7588,exp_B3,0,0
exp_B3_trn_7589,exp_B3,0,0
exp_B3_trn_7590,exp_B3,0,0
exp_B3_trn_7591,exp_B3,0,0
exp_B3_trn_7592,exp_B3,0,0
exp_B3_trn_7593,exp_B3,0,0
exp_B3_trn_7594,exp_B3,0,0
exp_B3_trn_7595,exp_B3,0,0
exp_B3_trn_7596,exp_B3,0,0
exp_B3_trn_7597,exp_B3,0,0
exp_B3_trn_7598,exp_B3,0,0
exp_B3_trn_7599,exp_B3,0,0
exp_B3_trn_7600,exp_B3,0,0
exp_B3_trn_7601,exp_B3,0,0
exp_B3_trn_7602,exp_B3,0,0
exp_B3_trn_7603,exp_B3,0,0
exp_B3_trn_7604,exp_B3,0,0
exp_B3_trn_7605,exp_B3,0,0
exp_B3_trn_7606,exp_B3,0,0
exp_B3_trn_7607,exp_B3,0,0
exp_B3_trn_7608,exp_B3,0,0
exp_B3_trn_7609,exp_B3,0,0
exp_B3_trn_7610,exp_B3,0,0
exp_B3_trn_7611,exp_B3,0,0
exp_B3_trn_7612,exp_B3,0,0
exp_B3_trn_7613,exp_B3,0,0
exp_B3_trn_7614,exp_B3,0,0
exp_B3_trn_7615,exp_B3,0,0
exp_B3_trn_7616,exp_B3,0,0
exp_B3_trn_7617,exp_B3,0,0
exp_B3_trn_7618,exp_B3,0,0
exp_B3_trn_7619,exp_B3,0,0
exp_B3_trn_7620,exp_B3,0,0
exp_B3_trn_7621,exp_B3,0,0
exp_B3_trn_7622,exp_B3,0,0
exp_B3_trn_7623,exp_B3,0,0
exp_B3_trn_7624,exp_B3,0,0
exp_B3_trn_7625,exp_B3,0,0
exp_B3_trn_7626,exp_B3,0,0
exp_B3_trn_7627,exp_B3,0,0
exp_B3_trn_7628,exp_B3,0,0
exp_B3_trn_7629,exp_B3,0,0
exp_B3_trn_7630,exp_B3,0,0
exp_B3_trn_7631,exp_B3,0,0
exp_B3_trn_7632,exp_B3,0,0
exp_B3_trn_7633,exp_B3,0,0
exp_B3_trn_7634,exp_B3,0,0
exp_B3_trn_7635,exp_B3,0,0
exp_B3_trn_7636,exp_B3,0,0
exp_B3_trn_7637,exp_B3,0,0
exp_B3_trn_7638,exp_B3,0,0
exp_B3_trn_7639,exp_B3,0,0
exp_B3_trn_7640,exp_B3,0,0
exp_B3_trn_7641,exp_B3,0,0
exp_B3_trn_7642,exp_B3,0,0
exp_B3_trn_7643,exp_B3,0,0
exp_B3_trn_7644,exp_B3,0,0
exp_B3_trn_7645,exp_B3,0,0
exp_B3_trn_7646,exp_B3,0,0
exp_B3_trn_7647,exp_B3,0,0
exp_B3_trn_7648,exp_B3,0,0
exp_B3_trn_7649,exp_B3,0,0
exp_B3_trn_7650,exp_B3,0,0
exp_B3_trn_7651,exp_B3,0,0
exp_B3_trn_7652,exp_B3,0,0
exp_B3_trn_7653,exp_B3,0,0
exp_B3_trn_7654,exp_B3,0,0
exp_B3_trn_7655,exp_B3,0,0
exp_B3_trn_7656,exp_B3,0,0
exp_B3_trn_7657,exp_B3,0,0
exp_B3_trn_7658,exp_B3,0,0
exp_B3_trn_7659,exp_B3,0,0
exp_B3_trn_7660,exp_B3,0,0
exp_B3_trn_7661,exp_B3,0,0
exp_B3_trn_7662,exp_B3,0,0
exp_B3_trn_7663,exp_B3,0,0
exp_B3_trn_7664,exp_B3,0,0
exp_B3_trn_7665,exp_B3,0,0
exp_B3_trn_7666,exp_B3,0,0
exp_B3_trn_7667,exp_B3,0,0
exp_B3_trn_7668,exp_B3,0,0
exp_B3_trn_7669,exp_B3,0,0
exp_B3_trn_7670,exp_B3,0,0
exp_B3_trn_7671,exp_B3,0,0
exp_B3_trn_7672,exp_B3,0,0
exp_B3_trn_7673,exp_B3,0,0
exp_B3_trn_7674,exp_B3,0,0
exp_B3_trn_7675,exp_B3,0,0
exp_B3_trn_7676,exp_B3,0,0
exp_B3_trn_7677,exp_B3,0,0
exp_B3_trn_7678,exp_B3,0,0
exp_B3_trn_7679,exp_B3,0,0
exp_B3_trn_7680,exp_B3,0,0
exp_B3_trn_7681,exp_B3,0,0
exp_B3_trn_7682,exp_B3,0,0
exp_B3_trn_7683,exp_B3,0,0
exp_B3_trn_7684,exp_B3,0,0
exp_B3_trn_7685,exp_B3,0,0
exp_B3_trn_7686,exp_B3,0,0
exp_B3_trn_7687,exp_B3,0,0
exp_B3_trn_7688,exp_B3,0,0
exp_B3_trn_7689,exp_B3,0,0
exp_B3_trn_7690,exp_B3,0,0
exp_B3_trn_7691,exp_B3,0,0
exp_B3_trn_7692,exp_B3,0,0
exp_B3_trn_7693,exp_B3,0,0
exp_B3_trn_7694,exp_B3,0,0
exp_B3_trn_7695,exp_B3,0,0
exp_B3_trn_7696,exp_B3,0,0
exp_B3_trn_7697,exp_B3,0,0
exp_B3_trn_7698,exp_B3,0,0
exp_B3_trn_7699,exp_B3,0,0
exp_B3_trn_7700,exp_B3,0,0
exp_B3_trn_7701,exp_B3,0,0
exp_B3_trn_7702,exp_B3,0,0
exp_B3_trn_7703,exp_B3,0,0
exp_B3_trn_7704,exp_B3,0,0
exp_B3_trn_7705,exp_B3,0,0
exp_B3_trn_7706,exp_B3,0,0
exp_B3_trn_7707,exp_B3,0,0
exp_B3_trn_7708,exp_B3,0,0
exp_B3_trn_7709,exp_B3,0,0
exp_B3_trn_7710,exp_B3,0,0
exp_B3_trn_7711,exp_B3,0,0
exp_B3_trn_7712,exp_B3,0,0
exp_B3_trn_7713,exp_B3,0,0
exp_B3_trn_7714,exp_B3,0,0
exp_B3_trn_7715,exp_B3,0,0
exp_B3_trn_7716,exp_B3,0,0
exp_B3_trn_7717,exp_B3,0,0
exp_B3_trn_7718,exp_B3,0,0
exp_B3_trn_7719,exp_B3,0,0
exp_B3_trn_7720,exp_B3,0,0
exp_B3_trn_7721,exp_B3,0,0
exp_B3_trn_7722,exp_B3,0,0
exp_B3_trn_7723,exp_B3,0,0
exp_B3_trn_7724,exp_B3,0,0
exp_B3_trn_7725,exp_B3,0,0
exp_B3_trn_7726,exp_B3,0,0
exp_B3_trn_7727,exp_B3,0,0
exp_B3_trn_7728,exp_B3,0,0
exp_B3_trn_7729,exp_B3,0,0
exp_B3_trn_7730,exp_B3,0,0
exp_B3_trn_7731,exp_B3,0,0
exp_B3_trn_7732,exp_B3,0,0
exp_B3_trn_7733,exp_B3,0,0
exp_B3_trn_7734,exp_B3,0,0
exp_B3_trn_7735,exp_B3,0,0
exp_B3_trn_7736,exp_B3,0,0
exp_B3_trn_7737,exp_B3,0,0
exp_B3_trn_7738,exp_B3,0,0
exp_B3_trn_7739,exp_B3,0,0
exp_B3_trn_7740,exp_B3,0,0
exp_B3_trn_7741,exp_B3,0,0
exp_B3_trn_7742,exp_B3,0,0
exp_B3_trn_7743,exp_B3,0,0
exp_B3_trn_7744,exp_B3,0,0
exp_B3_trn_7745,exp_B3,0,0
exp_B3_trn_7746,exp_B3,0,0
exp_B3_trn_7747,exp_B3,0,0
exp_B3_trn_7748,exp_B3,0,0
exp_B3_trn_7749,exp_B3,0,0
exp_B3_trn_7750,exp_B3,0,0
exp_B3_trn_7751,exp_B3,0,0
exp_B3_trn_7752,exp_B3,0,0
exp_B3_trn_7753,exp_B3,0,0
exp_B3_trn_7754,exp_B3,0,0
exp_B3_trn_7755,exp_B3,0,0
exp_B3_trn_7756,exp_B3,0,0
exp_B3_trn_7757,exp_B3,0,0
exp_B3_trn_7758,exp_B3,0,0
exp_B3_trn_7759,exp_B3,0,0
exp_B3_trn_7760,exp_B3,0,0
exp_B3_trn_7761,exp_B3,0,0
exp_B3_trn_7762,exp_B3,0,0
exp_B3_trn_7763,exp_B3,0,0
exp_B3_trn_7764,exp_B3,0,0
exp_B3_trn_7765,exp_B3,0,0
exp_B3_trn_7766,exp_B3,0,0
exp_B3_trn_7767,exp_B3,0,0
exp_B3_trn_7768,exp_B3,0,0
exp_B3_trn_7769,exp_B3,0,0
exp_B3_trn_7770,exp_B3,0,0
exp_B3_trn_7771,exp_B3,0,0
exp_B3_trn_7772,exp_B3,0,0
exp_B3_trn_7773,exp_B3,0,0
exp_B3_trn_7774,exp_B3,0,0
exp_B3_trn_7775,exp_B3,0,0
exp_B3_trn_7776,exp_B3,0,0
exp_B3_trn_7777,exp_B3,0,0
exp_B3_trn_7778,exp_B3,0,0
exp_B3_trn_7779,exp_B3,0,0
exp_B3_trn_7780,exp_B3,0,0
exp_B3_trn_7781,exp_B3,0,0
exp_B3_trn_7782,exp_B3,0,0
exp_B3_trn_7783,exp_B3,0,0
exp_B3_trn_7784,exp_B3,0,0
exp_B3_trn_7785,exp_B3,0,0
exp_B3_trn_7786,exp_B3,0,0
exp_B3_trn_7787,exp_B3,0,0
exp_B3_trn_7788,exp_B3,0,0
exp_B3_trn_7789,exp_B3,0,0
exp_B3_trn_7790,exp_B3,0,0
exp_B3_trn_7791,exp_B3,0,0
exp_B3_trn_7792,exp_B3,0,0
exp_B3_trn_7793,exp_B3,0,0
exp_B3_trn_7794,exp_B3,0,0
exp_B3_trn_7795,exp_B3,0,0
exp_B3_trn_7796,exp_B3,0,0
exp_B3_trn_7797,exp_B3,0,0
exp_B3_trn_7798,exp_B3,0,0
exp_B3_trn_7799,exp_B3,0,0
exp_B3_trn_7800,exp_B3,0,0
exp_B3_trn_7801,exp_B3,0,0
exp_B3_trn_7802,exp_B3,0,0
exp_B3_trn_7803,exp_B3,0,0
exp_B3_trn_7804,exp_B3,0,0
exp_B3_trn_7805,exp_B3,0,0
exp_B3_trn_7806,exp_B3,0,0
exp_B3_trn_7807,exp_B3,0,0
exp_B3_trn_7808,exp_B3,0,0
exp_B3_trn_7809,exp_B3,0,0
exp_B3_trn_7810,exp_B3,0,0
exp_B3_trn_7811,exp_B3,0,0
exp_B3_trn_7812,exp_B3,0,0
exp_B3_trn_7813,exp_B3,0,0
exp_B3_trn_7814,exp_B3,0,0
exp_B3_trn_7815,exp_B3,0,0
exp_B3_trn_7816,exp_B3,0,0
exp_B3_trn_7817,exp_B3,0,0
exp_B3_trn_7818,exp_B3,0,0
exp_B3_trn_7819,exp_B3,0,0
exp_B3_trn_7820,exp_B3,0,0
exp_B3_trn_7821,exp_B3,0,0
exp_B3_trn_7822,exp_B3,0,0
exp_B3_trn_7823,exp_B3,0,0
exp_B3_trn_7824,exp_B3,0,0
exp_B3_trn_7825,exp_B3,0,0
exp_B3_trn_7826,exp_B3,0,0
exp_B3_trn_7827,exp_B3,0,0
exp_B3_trn_7828,exp_B3,0,0
exp_B3_trn_7829,exp_B3,0,0
exp_B3_trn_7830,exp_B3,0,0
exp_B3_trn_7831,exp_B3,0,0
exp_B3_trn_7832,exp_B3,0,0
exp_B3_trn_7833,exp_B3,0,0
exp_B3_trn_7834,exp_B3,0,0
exp_B3_trn_7835,exp_B3,0,0
exp_B3_trn_7836,exp_B3,0,0
exp_B3_trn_7837,exp_B3,0,0
exp_B3_trn_7838,exp_B3,0,0
exp_B3_trn_7839,exp_B3,0,0
exp_B3_trn_7840,exp_B3,0,0
exp_B3_trn_7841,exp_B3,0,0
exp_B3_trn_7842,exp_B3,0,0
exp_B3_trn_7843,exp_B3,0,0
exp_B3_trn_7844,exp_B3,0,0
exp_B3_trn_7845,exp_B3,0,0
exp_B3_trn_7846,exp_B3,0,0
exp_B3_trn_7847,exp_B3,0,0
exp_B3_trn_7848,exp_B3,0,0
exp_B3_trn_7849,exp_B3,0,0
exp_B3_trn_7850,exp_B3,0,0
exp_B3_trn_7851,exp_B3,0,0
exp_B3_trn_7852,exp_B3,0,0
exp_B3_trn_7853,exp_B3,0,0
exp_B3_trn_7854,exp_B3,0,0
exp_B3_trn_7855,exp_B3,0,0
exp_B3_trn_7856,exp_B3,0,0
exp_B3_trn_7857,exp_B3,0,0
exp_B3_trn_7858,exp_B3,0,0
exp_B3_trn_7859,exp_B3,0,0
exp_B3_trn_7860,exp_B3,0,0
exp_B3_trn_7861,exp_B3,0,0
exp_B3_trn_7862,exp_B3,0,0
exp_B3_trn_7863,exp_B3,0,0
exp_B3_trn_7864,exp_B3,0,0
exp_B3_trn_7865,exp_B3,0,0
exp_B3_trn_7866,exp_B3,0,0
exp_B3_trn_7867,exp_B3,0,0
exp_B3_trn_7868,exp_B3,0,0
exp_B3_trn_7869,exp_B3,0,0
exp_B3_trn_7870,exp_B3,0,0
exp_B3_trn_7871,exp_B3,0,0
exp_B3_trn_7872,exp_B3,0,0
exp_B3_trn_7873,exp_B3,0,0
exp_B3_trn_7874,exp_B3,0,0
exp_B3_trn_7875,exp_B3,0,0
exp_B3_trn_7876,exp_B3,0,0
exp_B3_trn_7877,exp_B3,0,0
exp_B3_trn_7878,exp_B3,0,0
exp_B3_trn_7879,exp_B3,0,0
exp_B3_trn_7880,exp_B3,0,0
exp_B3_trn_7881,exp_B3,0,0
exp_B3_trn_7882,exp_B3,0,0
exp_B3_trn_7883,exp_B3,0,0
exp_B3_trn_7884,exp_B3,0,0
exp_B3_trn_7885,exp_B3,0,0
exp_B3_trn_7886,exp_B3,0,0
exp_B3_trn_7887,exp_B3,0,0
exp_B3_trn_7888,exp_B3,0,0
exp_B3_trn_7889,exp_B3,0,0
exp_B3_trn_7890,exp_B3,0,0
exp_B3_trn_7891,exp_B3,0,0
exp_B3_trn_7892,exp_B3,0,0
exp_B3_trn_7893,exp_B3,0,0
exp_B3_trn_7894,exp_B3,0,0
exp_B3_trn_7895,exp_B3,0,0
exp_B3_trn_7896,exp_B3,0,0
exp_B3_trn_7897,exp_B3,0,0
exp_B3_trn_7898,exp_B3,0,0
exp_B3_trn_7899,exp_B3,0,0
exp_B3_trn_7900,exp_B3,0,0
exp_B3_trn_7901,exp_B3,0,0
exp_B3_trn_7902,exp_B3,0,0
exp_B3_trn_7903,exp_B3,0,0
exp_B3_trn_7904,exp_B3,0,0
exp_B3_trn_7905,exp_B3,0,0
exp_B3_trn_7906,exp_B3,0,0
exp_B3_trn_7907,exp_B3,0,0
exp_B3_trn_7908,exp_B3,0,0
exp_B3_trn_7909,exp_B3,0,0
exp_B3_trn_7910,exp_B3,0,0
exp_B3_trn_7911,exp_B3,0,0
exp_B3_trn_7912,exp_B3,0,0
exp_B3_trn_7913,exp_B3,0,0
exp_B3_trn_7914,exp_B3,0,0
exp_B3_trn_7915,exp_B3,0,0
exp_B3_trn_7916,exp_B3,0,0
exp_B3_trn_7917,exp_B3,0,0
exp_B3_trn_7918,exp_B3,0,0
exp_B3_trn_7919,exp_B3,0,0
exp_B3_trn_7920,exp_B3,0,0
exp_B3_trn_7921,exp_B3,0,0
exp_B3_trn_7922,exp_B3,0,0
exp_B3_trn_7923,exp_B3,0,0
exp_B3_trn_7924,exp_B3,0,0
exp_B3_trn_7925,exp_B3,0,0
exp_B3_trn_7926,exp_B3,0,0
exp_B3_trn_7927,exp_B3,0,0
exp_B3_trn_7928,exp_B3,0,0
exp_B3_trn_7929,exp_B3,0,0
exp_B3_trn_7930,exp_B3,0,0
exp_B3_trn_7931,exp_B3,0,0
exp_B3_trn_7932,exp_B3,0,0
exp_B3_trn_7933,exp_B3,0,0
exp_B3_trn_7934,exp_B3,0,0
exp_B3_trn_7935,exp_B3,0,0
exp_B3_trn_7936,exp_B3,0,0
exp_B3_trn_7937,exp_B3,0,0
exp_B3_trn_7938,exp_B3,0,0
exp_B3_trn_7939,exp_B3,0,0
exp_B3_trn_7940,exp_B3,0,0
exp_B3_trn_7941,exp_B3,0,0
exp_B3_trn_7942,exp_B3,0,0
exp_B3_trn_7943,exp_B3,0,0
exp_B3_trn_7944,exp_B3,0,0
exp_B3_trn_7945,exp_B3,0,0
exp_B3_trn_7946,exp_B3,0,0
exp_B3_trn_7947,exp_B3,0,0
exp_B3_trn_7948,exp_B3,0,0
exp_B3_trn_7949,exp_B3,0,0
exp_B3_trn_7950,exp_B3,0,0
exp_B3_trn_7951,exp_B3,0,0
exp_B3_trn_7952,exp_B3,0,0
exp_B3_trn_7953,exp_B3,0,0
exp_B3_trn_7954,exp_B3,0,0
exp_B3_trn_7955,exp_B3,0,0
exp_B3_trn_7956,exp_B3,0,0
exp_B3_trn_7957,exp_B3,0,0
exp_B3_trn_7958,exp_B3,0,0
exp_B3_trn_7959,exp_B3,0,0
exp_B3_trn_7960,exp_B3,0,0
exp_B3_trn_7961,exp_B3,0,0
exp_B3_trn_7962,exp_B3,0,0
exp_B3_trn_7963,exp_B3,0,0
exp_B3_trn_7964,exp_B3,0,0
exp_B3_trn_7965,exp_B3,0,0
exp_B3_trn_7966,exp_B3,0,0
exp_B3_trn_7967,exp_B3,0,0
exp_B3_trn_7968,exp_B3,0,0
exp_B3_trn_7969,exp_B3,0,0
exp_B3_trn_7970,exp_B3,0,0
exp_B3_trn_7971,exp_B3,0,0
exp_B3_trn_7972,exp_B3,0,0
exp_B3_trn_7973,exp_B3,0,0
exp_B3_trn_7974,exp_B3,0,0
exp_B3_trn_7975,exp_B3,0,0
exp_B3_trn_7976,exp_B3,0,0
exp_B3_trn_7977,exp_B3,0,0
exp_B3_trn_7978,exp_B3,0,0
exp_B3_trn_7979,exp_B3,0,0
exp_B3_trn_7980,exp_B3,0,0
